OrderID,CustomerID,ProductID,RegionCode,Order Date,Quantity,Unit Price (NGN),Discount %,Shipping Cost (NGN),Payment Method,Status,Sales Rep,Notes
ORD-01765,C0461,P012,R10,24-04-21,8,21632,0.1,7332,Bank Transfer,Completed,Kabiru Musa,Bulk Order
ORD-01163,C0833,P020,R01,21-02-22,5,65434,0.05,2070,Bank Transfer,Cancelled,Tunde Afolabi,Urgent Delivery
ORD-00270,C0149,P012,R08,23-07-21,44,10524,0.15,4917,POS,Cancelled,Musa Danladi,
ORD-01418,C0588,P012,R05,20-07-22,37,12493,0,4049,POS,Pending,Chidi Okonkwo,
ORD-01624,C0997,P008,R02,17-04-23,22,106426,0,1347,POS,Pending,Ronke Adeyemi,VIP Customer
ORD-00962,C0581,P019,R07,18-12-21,23,90967,0.15,2830,Cash,Completed,Tonye Peterside,
ORD-02975,C1032,P019,R11,17-01-23,36,88742,0,6191,Bank Transfer,Completed,Fatima Umar,VIP Customer
ORD-00039,C1165,P017,R02,04-01-22,24,144409,0.05,864,POS,Completed,Ronke Adeyemi,Partial Payment
ORD-00796,C0395,P005,R04,31-08-22,38,149457,0.2,7691,POS,Cancelled,Amaka Nwosu,
ORD-01097,C0174,P019,R09,02-09-23,26,91621,0.2,5519,POS,Returned,Musa Danladi,Paid On Delivery
ORD-01057,C0114,P007,R05,16-04-21,46,12290,0,3158,Cash,Returned,Uche Eze,Return Requested
ORD-02319,C0211,P010,R03,18-12-21,46,16736,0,2445,Bank Transfer,Pending,Tunde Afolabi,Return Requested
ORD-01474,C0687,P001,R03,27-12-22,37,549016,0.15,3250,Bank Transfer,Pending,Lanre Ojo,VIP Customer
ORD-00840,C0017,P008,R05,02-09-21,12,99569,0.15,6969,Cash,Completed,Chidi Okonkwo,
ORD-00627,C0792,P006,R03,07-02-23,1,19130,0,3779,POS,Completed,Seun Bello,Corporate Discount
ORD-02074,C0613,P006,R08,15-08-21,42,8772,0,1491,Bank Transfer,Completed,Bose Adama,VIP Customer
ORD-01947,C0392,P004,R07,06-08-22,29,129786,0,4422,Bank Transfer,Pending,Emeka Obi,Partial Payment
ORD-00348,C0278,P001,R01,07-08-22,10,554442,0,5872,Bank Transfer,Completed,Ronke Adeyemi,Return Requested
ORD-00887,C0627,P009,R07,27-10-22,28,52897,0.15,4850,Cash,Returned,Tonye Peterside,Return Requested
ORD-01738,C0139,P017,R11,12-11-21,47,152700,0,3645,POS,Cancelled,Kabiru Musa,Corporate Discount
ORD-00589,C0243,P010,R11,28-08-22,33,15933,0.2,5189,Cash,Completed,Kabiru Musa,Corporate Discount
ORD-01440,C0502,P006,R04,02-01-21,20,13532,0,2877,Bank Transfer,Pending,Ngozi Obiora,Corporate Discount
ORD-02977,C0092,P013,R09,31-01-21,45,210149,0.05,4137,POS,Pending,Musa Danladi,
ORD-01221,C0506,P012,R06,05-08-21,28,23687,0.15,6831,Bank Transfer,Pending,Tonye Peterside,Return Requested
ORD-00266,C0822,P019,R13,31-08-21,30,94014,0.15,1311,Bank Transfer,Completed,Suleiman Ringim,Return Requested
ORD-00103,C0894,P003,R02,06-03-21,31,21147,0.2,3739,Bank Transfer,Completed,Tunde Afolabi,
ORD-01390,C0924,P019,R04,29-12-22,18,81690,0,2535,Bank Transfer,Cancelled,Uche Eze,
ORD-01257,C0996,P009,R07,14-05-22,21,50509,0,6519,Cash,Pending,Unassigned,Partial Payment
ORD-02207,C0336,P010,R12,18-06-21,12,14659,0.2,5110,Cheque,Completed,Suleiman Ringim,Urgent Delivery
ORD-02314,C0813,P006,R08,29-04-22,9,11811,0.2,6487,POS,Completed,Musa Danladi,
ORD-02313,C0841,P001,R11,14-08-22,12,556236,0.2,1233,Bank Transfer,Returned,Zainab Aliyu,
ORD-00695,C0329,P001,R01,27-12-23,36,551998,0.1,2195,POS,Completed,Lanre Ojo,Paid On Delivery
ORD-02062,C1061,P002,R02,02-09-23,28,60544,0.2,4379,Cheque,Completed,Tunde Afolabi,
ORD-01093,C0924,P003,R07,10-09-21,44,27102,0.05,7720,Cash,Pending,Efemena Oghenekaro,
ORD-00207,C0123,P003,R04,28-10-21,16,30694,0.05,1240,POS,Completed,Uche Eze,Paid On Delivery
ORD-01400,C0758,P009,R01,24-04-23,7,37587,0,2873,Bank Transfer,Completed,Seun Bello,Urgent Delivery
ORD-02770,C0218,P009,R03,25-06-22,1,42267,0.15,6402,Cash,Completed,Seun Bello,
ORD-02056,C0685,P015,R05,27-08-21,48,290499,0,7316,Cash,Pending,Uche Eze,Return Requested
ORD-01593,C0687,P015,R05,06-07-21,16,276304,0.05,5562,Cash,Completed,Amaka Nwosu,
ORD-01788,C0080,P007,R08,27-01-21,2,1000,0,6759,POS,Completed,Musa Danladi,
ORD-02694,C0777,P008,R04,20-09-23,42,109619,0,3374,Cheque,Completed,Uche Eze,
ORD-01777,C0595,P001,R08,05-12-23,25,552686,0.2,3829,POS,Cancelled,Bose Adama,Bulk Order
ORD-01235,C0072,P008,R10,01-09-23,4,91358,0.15,4091,Cash,Completed,Fatima Umar,VIP Customer
ORD-02495,C1104,P007,R04,20-01-22,31,1000,0,2915,Cash,Pending,Uche Eze,
ORD-01802,C0720,P015,R06,06-11-21,3,292259,0,563,Cheque,Cancelled,Emeka Obi,
ORD-00183,C0165,P007,R04,02-10-23,47,7403,0.15,6148,Bank Transfer,Returned,Amaka Nwosu,VIP Customer
ORD-01328,C1177,P007,R05,13-09-23,4,3609,0.1,2989,POS,Completed,Ngozi Obiora,
ORD-01301,C0339,P011,R10,31-07-23,37,12159,0.15,5252,POS,Completed,Zainab Aliyu,Corporate Discount
ORD-01495,C0643,P012,R03,19-07-22,22,21656,0.2,1038,Cheque,Completed,Lanre Ojo,Urgent Delivery
ORD-01375,C0516,P004,R12,03-04-22,26,124118,0.15,3739,POS,Pending,Hauwa Gombe,
ORD-01692,C0380,P014,R08,10-07-22,6,19863,0.1,5312,POS,Pending,Musa Danladi,
ORD-01981,C0141,P005,R04,11-09-23,48,156618,0,3928,Cash,Completed,Ngozi Obiora,
ORD-01039,C0450,P016,R06,14-04-21,33,249962,0,6796,Bank Transfer,Returned,Tonye Peterside,Return Requested
ORD-00291,C0332,P012,R11,09-04-23,8,22693,0.05,7218,POS,Cancelled,Zainab Aliyu,Corporate Discount
ORD-01264,C0740,P015,R04,01-03-23,35,277314,0,3148,POS,Pending,Uche Eze,
ORD-01733,C0677,P008,R04,08-01-21,30,108551,0,2886,Bank Transfer,Completed,Amaka Nwosu,Partial Payment
ORD-02585,C0348,P014,R01,17-09-23,15,16961,0.15,6299,Cash,Pending,Tunde Afolabi,Bulk Order
ORD-00826,C0661,P016,R12,13-06-23,26,246659,0.05,3291,Cheque,Returned,Adamu Yusuf,Urgent Delivery
ORD-00964,C1188,P012,R06,05-05-22,40,11092,0.2,4843,Cheque,Returned,Tonye Peterside,
ORD-00884,C0198,P020,R04,20-05-22,35,71088,0,7107,Cash,Cancelled,Ngozi Obiora,
ORD-02949,C0956,P014,R02,18-11-21,20,5224,0,2034,Cash,Cancelled,Ronke Adeyemi,
ORD-00095,C1106,P019,R02,08-02-23,3,83519,0,2636,POS,Pending,Ronke Adeyemi,
ORD-02597,C0802,P010,R10,14-06-22,23,11473,0.2,2776,Bank Transfer,Pending,Kabiru Musa,
ORD-01254,C0432,P004,R06,01-06-22,17,122400,0.15,5151,Bank Transfer,Pending,Efemena Oghenekaro,Bulk Order
ORD-02620,C0796,P007,R03,12-12-21,25,1000,0.15,2148,Cash,Cancelled,Seun Bello,Corporate Discount
ORD-01105,C1150,P007,R10,31-12-22,3,1000,0.15,1569,Bank Transfer,Completed,Fatima Umar,Partial Payment
ORD-01562,C0282,P010,R02,09-09-21,9,18591,0.2,7511,POS,Pending,Seun Bello,
ORD-01753,C0901,P008,R02,24-01-21,2,90960,0.1,4474,Cheque,Completed,Tunde Afolabi,VIP Customer
ORD-00317,C0405,P002,R03,09-02-22,27,63740,0,3855,Cheque,Completed,Lanre Ojo,Corporate Discount
ORD-01285,C1107,P013,R08,09-07-21,39,204321,0.1,5880,Bank Transfer,Pending,Yakubu Idris,VIP Customer
ORD-01817,C0499,P018,R01,29-03-22,7,130523,0.15,6701,Cash,Pending,Lanre Ojo,Urgent Delivery
ORD-02265,C0318,P013,R09,18-03-22,39,195026,0,5131,POS,Pending,Yakubu Idris,VIP Customer
ORD-01231,C0421,P009,R06,29-04-22,42,46670,0,2360,Bank Transfer,Pending,Emeka Obi,Urgent Delivery
ORD-02049,C0957,P009,R11,04-10-23,17,41371,0,2664,Cash,Completed,Fatima Umar,
ORD-00184,C0756,P004,R12,21-05-22,37,126364,0,4469,Cheque,Returned,Suleiman Ringim,
ORD-00722,C0729,P005,R05,12-11-22,2,146568,0.2,6282,Cash,Completed,Chidi Okonkwo,Bulk Order
ORD-00656,C0053,P010,R04,14-05-22,49,27705,0.15,6614,POS,Pending,Amaka Nwosu,
ORD-02178,C1138,P005,R13,10-09-21,16,164221,0,7117,Bank Transfer,Returned,Suleiman Ringim,Paid On Delivery
ORD-02286,C0267,P015,R03,25-11-22,7,283611,0,3369,POS,Returned,Seun Bello,Corporate Discount
ORD-02962,C0295,P012,R05,16-10-21,31,16164,0.15,5826,Bank Transfer,Cancelled,Ngozi Obiora,Return Requested
ORD-01630,C1118,P006,R12,19-08-21,6,7788,0.05,2195,Cash,Returned,Hauwa Gombe,Corporate Discount
ORD-01448,C0764,P012,R09,07-12-23,29,26061,0.1,7897,Cheque,Cancelled,Bose Adama,Return Requested
ORD-02891,C0007,P018,R06,22-04-23,50,118124,0,7396,POS,Completed,Emeka Obi,Paid On Delivery
ORD-00763,C0034,P002,R05,25-12-23,9,78697,0,5011,POS,Cancelled,Uche Eze,VIP Customer
ORD-01805,C0128,P010,R08,27-09-23,22,14191,0.15,1370,Bank Transfer,Completed,Musa Danladi,Corporate Discount
ORD-02124,C0321,P017,R12,23-02-21,24,147056,0,7729,Cheque,Pending,Adamu Yusuf,
ORD-02698,C0255,P001,R11,19-03-23,10,545664,0,2184,Bank Transfer,Completed,Kabiru Musa,Urgent Delivery
ORD-02645,C0474,P005,R09,12-12-22,25,145578,0,7240,Cash,Completed,Yakubu Idris,Paid On Delivery
ORD-01471,C1143,P008,R07,08-02-22,19,99953,0.05,2079,POS,Completed,Tonye Peterside,Corporate Discount
ORD-02582,C0301,P009,R01,11-10-21,34,42024,0,2168,Cheque,Completed,Tunde Afolabi,Partial Payment
ORD-00255,C0118,P003,R04,13-06-23,10,34667,0,4630,Cash,Completed,Chidi Okonkwo,
ORD-01720,C1153,P009,R12,12-01-23,7,45361,0.05,4237,Cash,Returned,Suleiman Ringim,
ORD-01508,C1107,P004,R10,29-08-22,36,131803,0.15,1694,POS,Completed,Kabiru Musa,VIP Customer
ORD-02105,C0269,P017,R05,29-06-21,30,151826,0.1,7665,Cheque,Completed,Amaka Nwosu,Corporate Discount
ORD-02239,C0999,P016,R10,11-01-22,17,250227,0.05,5026,Cash,Cancelled,Zainab Aliyu,VIP Customer
ORD-00704,C1071,P015,R06,15-10-23,43,291682,0,1700,Cash,Returned,Efemena Oghenekaro,Corporate Discount
ORD-00359,C0874,P020,R04,14-11-21,50,64156,0,7066,Cash,Pending,Ngozi Obiora,Paid On Delivery
ORD-01444,C0932,P003,R07,26-09-21,38,29257,0.2,1637,Cheque,Completed,Emeka Obi,Partial Payment
ORD-02614,C0558,P020,R03,10-04-22,23,69597,0.1,3080,Bank Transfer,Returned,Seun Bello,
ORD-02804,C0972,P019,R12,01-01-22,26,99854,0,7806,Cheque,Pending,Hauwa Gombe,Urgent Delivery
ORD-00758,C0873,P019,R09,01-01-21,38,92066,0,1407,Cash,Cancelled,Yakubu Idris,Bulk Order
ORD-01960,C0907,P006,R03,29-06-21,39,14137,0,3999,Cheque,Completed,Seun Bello,Paid On Delivery
ORD-01516,C1003,P005,R11,12-08-22,38,154427,0,863,Bank Transfer,Completed,Zainab Aliyu,Bulk Order
ORD-00139,C0110,P016,R11,06-08-22,27,249178,0.1,992,Cash,Cancelled,Fatima Umar,Urgent Delivery
ORD-01138,C0445,P002,R12,25-06-22,5,69482,0,681,Cash,Pending,Adamu Yusuf,
ORD-01424,C0482,P012,R12,27-05-22,4,18986,0.2,2351,Cheque,Pending,Adamu Yusuf,Paid On Delivery
ORD-00787,C0511,P016,R04,04-08-21,8,247554,0.15,1144,POS,Completed,Ngozi Obiora,VIP Customer
ORD-01671,C0230,P010,R11,20-02-23,30,16486,0.05,757,Bank Transfer,Returned,Fatima Umar,Paid On Delivery
ORD-01407,C0813,P014,R02,06-07-22,1,18820,0,5895,Cash,Completed,Seun Bello,
ORD-01989,C0154,P002,R07,06-08-21,26,77680,0.15,4107,POS,Completed,Efemena Oghenekaro,Partial Payment
ORD-00145,C0880,P004,R12,17-03-21,29,124605,0.2,7457,Cash,Pending,Hauwa Gombe,
ORD-01265,C0452,P004,R06,18-02-23,1,123458,0.2,7610,Bank Transfer,Pending,Efemena Oghenekaro,Corporate Discount
ORD-01067,C0075,P002,R02,09-12-21,23,60321,0.15,6534,Cash,Completed,Seun Bello,
ORD-00897,C0102,P015,R03,27-10-22,28,276513,0,7570,Cash,Completed,Seun Bello,Corporate Discount
ORD-02166,C0189,P008,R12,21-02-22,50,107775,0,3124,Cheque,Completed,Suleiman Ringim,Corporate Discount
ORD-01394,C0445,P020,R03,30-12-21,42,70392,0.2,3858,Bank Transfer,Completed,Seun Bello,
ORD-02594,C0927,P004,R12,01-05-21,25,128701,0,6147,POS,Cancelled,Hauwa Gombe,Corporate Discount
ORD-01081,C0231,P011,R05,06-03-23,26,1286,0,6247,Cheque,Completed,Chidi Okonkwo,VIP Customer
ORD-01642,C0712,P018,R10,15-11-23,16,129285,0,6884,Bank Transfer,Cancelled,Fatima Umar,Urgent Delivery
ORD-02569,C0630,P012,R01,23-04-22,43,23676,0.15,5300,Cheque,Returned,Tunde Afolabi,Paid On Delivery
ORD-02759,C1105,P013,R04,27-08-23,41,199626,0,1180,Bank Transfer,Returned,Uche Eze,Corporate Discount
ORD-00476,C0534,P012,R07,14-01-23,46,28794,0,676,Bank Transfer,Cancelled,Efemena Oghenekaro,
ORD-02578,C0179,P001,R06,28-07-22,18,547130,0.05,5644,POS,Pending,Efemena Oghenekaro,Urgent Delivery
ORD-02807,C0736,P020,R03,16-05-21,13,74633,0,2011,Bank Transfer,Completed,Seun Bello,Corporate Discount
ORD-00691,C0625,P018,R12,29-04-23,18,125110,0,7705,Bank Transfer,Returned,Adamu Yusuf,
ORD-01824,C0263,P018,R13,11-07-22,43,134855,0.2,3584,Cash,Pending,Suleiman Ringim,Paid On Delivery
ORD-02687,C0913,P018,R11,26-06-22,37,126780,0.1,5010,Cash,Returned,Kabiru Musa,VIP Customer
ORD-00119,C0295,P017,R08,24-01-23,23,145061,0,4211,Cash,Pending,Yakubu Idris,
ORD-02676,C0477,P017,R08,30-04-21,37,142626,0.2,1195,POS,Pending,Yakubu Idris,
ORD-01839,C0123,P007,R04,17-01-21,42,7681,0,1180,Bank Transfer,Cancelled,Uche Eze,VIP Customer
ORD-01337,C0641,P004,R09,12-01-22,38,117568,0.2,7576,Cash,Returned,Bose Adama,VIP Customer
ORD-01595,C0818,P007,R09,27-12-21,4,6365,0.1,1780,POS,Pending,Musa Danladi,
ORD-00328,C0160,P005,R01,31-10-22,10,151708,0.05,7226,Bank Transfer,Completed,Ronke Adeyemi,Bulk Order
ORD-00131,C0093,P010,R13,12-08-21,34,13862,0,5521,Bank Transfer,Pending,Hauwa Gombe,Partial Payment
ORD-01799,C0995,P016,R04,09-05-22,11,247251,0,7764,POS,Cancelled,Uche Eze,
ORD-00217,C0898,P004,R04,27-08-21,43,127703,0.2,5040,POS,Returned,Chidi Okonkwo,VIP Customer
ORD-01954,C0702,P020,R05,06-11-23,36,61196,0,5938,POS,Completed,Uche Eze,Paid On Delivery
ORD-01490,C0496,P002,R02,25-09-23,42,61621,0,704,Bank Transfer,Cancelled,Lanre Ojo,Partial Payment
ORD-02636,C0361,P014,R07,09-10-22,43,2760,0.2,5083,POS,Completed,Efemena Oghenekaro,
ORD-00578,C1018,P016,R06,24-07-21,34,250020,0.05,7911,Cash,Cancelled,Efemena Oghenekaro,
ORD-00031,C0614,P007,R08,01-11-21,45,11613,0,3250,Bank Transfer,Completed,Musa Danladi,
ORD-00535,C0654,P015,R08,04-07-22,15,284174,0.05,3539,Bank Transfer,Pending,Bose Adama,
ORD-02978,C0725,P017,R06,02-07-23,0,143982,0,3463,Cheque,Completed,Tonye Peterside,Urgent Delivery
ORD-01863,C1081,P003,R08,11-10-22,17,21687,0.2,3119,Bank Transfer,Completed,Musa Danladi,
ORD-02630,C0167,P010,R12,19-07-21,28,26201,0.1,2007,Cheque,Cancelled,Hauwa Gombe,Urgent Delivery
ORD-01932,C0647,P018,R07,11-04-22,16,127005,0,5430,Cash,Returned,Tonye Peterside,
ORD-01920,C0517,P009,R12,07-06-22,5,51838,0,3658,POS,Completed,Adamu Yusuf,Corporate Discount
ORD-02256,C1162,P007,R09,21-04-22,27,1000,0.05,6743,POS,Completed,Bose Adama,
ORD-00464,C0672,P017,R01,11-02-21,16,141705,0.05,3145,POS,Completed,Seun Bello,Partial Payment
ORD-01971,C1095,P010,R09,24-07-21,29,14781,0.1,3661,Bank Transfer,Pending,Bose Adama,Paid On Delivery
ORD-02469,C0523,P009,R11,31-12-21,32,49849,0.15,5707,POS,Completed,Kabiru Musa,Return Requested
ORD-01901,C0251,P009,R05,06-06-21,20,39911,0.2,686,Cheque,Completed,Uche Eze,Bulk Order
ORD-00634,C0415,P009,R05,29-03-21,35,54549,0.1,5414,POS,Pending,Uche Eze,
ORD-02995,C1086,P010,R03,11-12-21,9,20257,0.2,1083,POS,Completed,Ronke Adeyemi,Urgent Delivery
ORD-02763,C0403,P009,R11,07-11-22,6,44476,0,654,Bank Transfer,Pending,Fatima Umar,Return Requested
ORD-01365,C0871,P016,R03,15-09-22,11,251416,0,2791,POS,Pending,Lanre Ojo,VIP Customer
ORD-00520,C0453,P013,R05,07-09-23,14,205466,0.05,5779,POS,Cancelled,Uche Eze,Return Requested
ORD-01771,C0353,P012,R02,15-01-23,6,13405,0.15,7599,Bank Transfer,Pending,Lanre Ojo,
ORD-00383,C0143,P002,R03,28-09-23,40,66072,0,5943,Bank Transfer,Cancelled,Tunde Afolabi,
ORD-01570,C1126,P016,R11,28-08-21,24,249433,0.05,3791,Bank Transfer,Completed,Zainab Aliyu,
ORD-02425,C0996,P007,R11,14-06-22,19,11352,0.05,7460,Cheque,Cancelled,Kabiru Musa,
ORD-01008,C0311,P005,R13,21-08-23,3,154160,0,1397,Bank Transfer,Pending,Adamu Yusuf,Bulk Order
ORD-01637,C0312,P006,R10,18-09-21,18,3294,0,7248,Cash,Pending,Kabiru Musa,
ORD-01482,C1092,P015,R07,26-09-21,40,279846,0.1,7009,Bank Transfer,Pending,Tonye Peterside,Paid On Delivery
ORD-00625,C0791,P012,R02,27-10-23,36,21116,0,2084,Cash,Cancelled,Tunde Afolabi,
ORD-01442,C0070,P013,R03,24-11-21,13,210337,0.05,5486,Cash,Completed,Seun Bello,Bulk Order
ORD-01267,C0302,P016,R12,04-08-21,48,263707,0,5892,Bank Transfer,Pending,Adamu Yusuf,Corporate Discount
ORD-01333,C0426,P006,R04,20-01-23,44,11977,0.1,1507,Cash,Pending,Amaka Nwosu,
ORD-01140,C0250,P004,R09,17-12-23,10,123850,0.15,7730,POS,Completed,Musa Danladi,
ORD-02165,C0058,P017,R03,31-12-23,19,137407,0,1870,Cash,Completed,Lanre Ojo,Corporate Discount
ORD-01033,C0701,P005,R11,03-07-21,23,156391,0,3041,Cheque,Pending,Zainab Aliyu,VIP Customer
ORD-02552,C0965,P007,R09,23-12-22,2,2980,0,3497,Bank Transfer,Completed,Bose Adama,Return Requested
ORD-00046,C0875,P013,R01,04-05-22,41,197572,0.15,596,POS,Pending,Seun Bello,Bulk Order
ORD-00655,C0165,P003,R08,19-02-21,49,28197,0.05,4181,Cash,Returned,Musa Danladi,Paid On Delivery
ORD-02788,C0044,P018,R03,21-11-22,34,131971,0.15,1365,Cheque,Cancelled,Tunde Afolabi,Partial Payment
ORD-02915,C0847,P012,R01,25-05-23,5,24363,0,4002,POS,Completed,Lanre Ojo,
ORD-02572,C0610,P008,R07,27-01-22,42,98442,0,2789,Cash,Pending,Tonye Peterside,
ORD-00807,C0099,P017,R13,02-01-23,13,146003,0,6260,Bank Transfer,Cancelled,Suleiman Ringim,
ORD-02549,C1025,P020,R02,30-09-23,25,72313,0,2310,Bank Transfer,Completed,Ronke Adeyemi,
ORD-00538,C0408,P014,R10,25-02-22,39,10429,0.1,4736,POS,Pending,Fatima Umar,Paid On Delivery
ORD-02601,C0883,P018,R01,13-08-23,5,123469,0.05,5511,POS,Completed,Lanre Ojo,
ORD-01584,C0035,P017,R10,11-11-22,22,147967,0,3502,POS,Completed,Kabiru Musa,
ORD-02515,C0226,P019,R04,17-04-21,34,87601,0.1,6068,Bank Transfer,Pending,Ngozi Obiora,
ORD-01772,C0748,P001,R10,15-02-21,7,548824,0.15,3599,Bank Transfer,Pending,Fatima Umar,
ORD-00474,C0444,P009,R06,02-07-23,28,52305,0,862,Cash,Returned,Efemena Oghenekaro,Bulk Order
ORD-00062,C0041,P019,R06,15-07-23,24,81637,0.05,811,Cash,Completed,Tonye Peterside,VIP Customer
ORD-01350,C0098,P017,R06,05-09-23,20,144453,0.1,3242,Cash,Returned,Tonye Peterside,Bulk Order
ORD-01683,C0895,P019,R09,04-04-22,31,81798,0.1,946,Cash,Completed,Yakubu Idris,
ORD-01284,C0105,P006,R01,03-01-23,17,16600,0.2,7532,POS,Completed,Tunde Afolabi,Corporate Discount
ORD-02189,C0078,P017,R05,20-10-22,31,151809,0,2091,Cash,Completed,Uche Eze,Paid On Delivery
ORD-00761,C0811,P013,R03,23-02-22,31,212519,0.1,1280,Bank Transfer,Pending,Tunde Afolabi,Bulk Order
ORD-01998,C0125,P004,R03,08-12-22,35,134749,0.05,3134,Cheque,Cancelled,Lanre Ojo,Return Requested
ORD-02901,C0302,P003,R02,21-04-21,46,39154,0.05,4961,Cash,Completed,Tunde Afolabi,VIP Customer
ORD-01361,C1152,P008,R08,02-08-21,8,92422,0.1,5657,Cash,Completed,Musa Danladi,
ORD-01412,C1048,P017,R06,09-10-22,22,149733,0.1,5092,Cash,Completed,Efemena Oghenekaro,Corporate Discount
ORD-00405,C0975,P013,R06,13-07-23,27,204080,0.05,2801,Bank Transfer,Pending,Efemena Oghenekaro,Bulk Order
ORD-00930,C0150,P009,R02,03-09-21,14,43110,0.15,1222,Cash,Pending,Unassigned,
ORD-01230,C1055,P003,R08,22-12-22,38,38858,0.1,2212,Cash,Cancelled,Musa Danladi,Urgent Delivery
ORD-01118,C1105,P006,R13,23-09-21,28,3985,0.05,2706,POS,Completed,Hauwa Gombe,
ORD-02110,C0357,P014,R03,06-09-23,3,12064,0.15,7960,Cheque,Cancelled,Ronke Adeyemi,
ORD-01397,C1114,P019,R07,30-05-21,49,83403,0,6487,Bank Transfer,Completed,Emeka Obi,Urgent Delivery
ORD-00830,C0624,P006,R05,30-06-23,6,6350,0.2,6638,Cash,Returned,Uche Eze,
ORD-01102,C0950,P020,R12,09-12-22,20,66978,0,5617,POS,Pending,Hauwa Gombe,Paid On Delivery
ORD-02212,C0048,P002,R09,30-09-23,33,72894,0.05,7532,Cheque,Pending,Musa Danladi,VIP Customer
ORD-01865,C1001,P005,R06,06-06-23,22,154404,0.2,6876,Bank Transfer,Completed,Emeka Obi,VIP Customer
ORD-01129,C0065,P005,R02,07-06-23,22,147421,0,4301,Cash,Returned,Tunde Afolabi,Return Requested
ORD-01725,C0063,P008,R05,29-06-22,10,108341,0,4344,Cheque,Completed,Ngozi Obiora,Bulk Order
ORD-00085,C0221,P006,R06,25-11-22,21,4877,0,6440,Bank Transfer,Pending,Tonye Peterside,Urgent Delivery
ORD-00918,C0572,P006,R05,28-07-23,8,4777,0,5980,Cash,Pending,Chidi Okonkwo,Paid On Delivery
ORD-01101,C0727,P001,R04,13-12-23,28,555710,0,7021,Bank Transfer,Cancelled,Uche Eze,Urgent Delivery
ORD-00400,C1013,P007,R12,14-02-22,11,1000,0,7350,Cash,Completed,Hauwa Gombe,
ORD-00545,C0435,P001,R04,19-10-22,39,550138,0.05,2999,POS,Completed,Amaka Nwosu,
ORD-00584,C0278,P015,R01,09-09-21,18,291826,0.15,4763,Bank Transfer,Completed,Lanre Ojo,Urgent Delivery
ORD-01145,C0929,P007,R13,10-09-23,39,2875,0.05,4468,Cash,Pending,Adamu Yusuf,
ORD-00086,C0857,P007,R06,04-06-21,22,11786,0.05,5371,Cash,Returned,Tonye Peterside,Urgent Delivery
ORD-00663,C0517,P002,R08,29-10-23,43,64185,0.2,4231,Cheque,Completed,Yakubu Idris,
ORD-02426,C0282,P018,R05,17-10-23,35,117709,0.05,5031,Cash,Returned,Amaka Nwosu,
ORD-00049,C0222,P014,R09,29-01-21,45,20948,0.15,589,POS,Pending,Musa Danladi,Return Requested
ORD-02802,C1187,P005,R04,05-07-21,40,151330,0.2,1807,Bank Transfer,Completed,Ngozi Obiora,
ORD-00158,C1183,P005,R11,24-04-22,40,152737,0,4341,Cash,Completed,Kabiru Musa,Partial Payment
ORD-01333,C0426,P006,R04,20-01-23,44,11977,0.1,1507,Cash,Pending,Amaka Nwosu,
ORD-00425,C0073,P011,R02,12-12-21,30,5463,0,6773,Bank Transfer,Completed,Lanre Ojo,
ORD-02195,C0077,P015,R07,25-10-21,16,283849,0,1016,Cheque,Pending,Efemena Oghenekaro,Return Requested
ORD-00795,C0700,P005,R09,11-10-21,6,163248,0.1,4301,Cheque,Completed,Yakubu Idris,Urgent Delivery
ORD-02161,C0472,P011,R05,07-01-23,45,8540,0.05,5825,POS,Pending,Uche Eze,Partial Payment
ORD-01455,C0864,P006,R06,24-02-23,26,20116,0.05,6100,Bank Transfer,Returned,Emeka Obi,
ORD-02762,C0671,P006,R03,18-05-21,45,8571,0,1375,Bank Transfer,Completed,Tunde Afolabi,
ORD-02857,C0306,P004,R07,07-04-21,24,133904,0.2,6502,Cheque,Pending,Emeka Obi,
ORD-02434,C0306,P015,R01,13-01-21,3,285082,0,4889,Cash,Pending,Seun Bello,VIP Customer
ORD-02325,C0766,P005,R12,15-06-23,6,158680,0,5992,Cash,Completed,Adamu Yusuf,
ORD-01571,C0926,P001,R09,01-02-22,41,555606,0,6405,Cash,Completed,Yakubu Idris,VIP Customer
ORD-01360,C0381,P011,R08,07-02-23,27,5386,0.1,3882,Cheque,Pending,Yakubu Idris,VIP Customer
ORD-01622,C0444,P002,R05,25-11-21,30,79432,0.05,7277,POS,Completed,Chidi Okonkwo,Return Requested
ORD-00879,C0187,P003,R02,02-07-21,6,22642,0,4588,Cash,Cancelled,Seun Bello,Corporate Discount
ORD-00661,C0543,P012,R06,26-07-23,10,15370,0.1,6801,POS,Completed,Tonye Peterside,
ORD-02985,C0910,P004,R03,31-05-22,43,123635,0.2,4106,Bank Transfer,Completed,Lanre Ojo,Corporate Discount
ORD-00150,C0877,P005,R13,15-02-23,20,149709,0,4282,Cheque,Completed,Unassigned,Return Requested
ORD-00390,C0487,P019,R12,30-12-21,35,83535,0.05,1861,POS,Pending,Adamu Yusuf,
ORD-00175,C1153,P013,R13,17-09-23,16,211554,0.2,2545,POS,Completed,Suleiman Ringim,Corporate Discount
ORD-00419,C0579,P011,R03,26-06-23,39,17741,0,4513,Bank Transfer,Pending,Ronke Adeyemi,Partial Payment
ORD-02952,C0475,P008,R01,06-02-21,49,107962,0,653,Cash,Completed,Lanre Ojo,
